feature,route,page,page_file,screen_level,archetype,body_grade,official_density_score,visual_density_risk_score,visual_density_priority,tokenized_fixed_height_refs,tokenized_gap_refs,spacer_refs,manual_content_refs,bottom_inset_refs,root_top_chrome_refs,detail_top_chrome_refs,scroll_refs,grid_or_wrap_refs,root_causes,recommendation,source_files,unresolved_source_files
arena,AppRoutePaths.arenaGuide,ArenaGuidePage,flutter_app/lib/features/arena/presentation/pages/arena_guide_page.dart,L2_utilityDetail,detail,A,2,17,P3_LOW_DENSITY_REVIEW,0,7,0,0,0,0,1,1,2,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_guide_page.dart;flutter_app/lib/features/arena/presentation/pages/arena_guide_page_part_01.dart;flutter_app/lib/features/arena/presentation/pages/arena_guide_page_part_02.dart;flutter_app/lib/features/arena/presentation/pages/arena_guide_page_part_03.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
earn,AppRoutePaths.earnForum,StakingForumPage,flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart,L2_detail,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,3,0,0,5,0,1,1,1,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart,
launchpad,AppRoutePaths.launchpadAbiDiff,LaunchpadAbiDiffPage,flutter_app/lib/features/launchpad/presentation/pages/launchpad_abi_diff_page.dart,L2_detail,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,5,0,0,3,0,1,1,1,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/launchpad/presentation/pages/launchpad_abi_diff_page.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_entries.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_extensions.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_summary.dart,
markets,AppRoutePaths.marketsDerivatives,DerivativesOverviewPage,flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart,L2_sectionHub,detail,B,8,17,P3_LOW_DENSITY_REVIEW,0,0,2,0,0,0,1,2,0,spacer_inside_cards,Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.,flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart;flutter_app/lib/features/markets/presentation/widgets/market_derivatives_common.dart;flutter_app/lib/features/markets/presentation/widgets/market_derivatives_liquidation.dart;flutter_app/lib/features/markets/presentation/widgets/market_derivatives_overview.dart;flutter_app/lib/features/markets/presentation/widgets/market_derivatives_perpetual.dart;flutter_app/lib/features/markets/presentation/widgets/market_derivatives_tabs.dart,
p2p,'/p2p/ad/:adId',P2PAdDetailPage,flutter_app/lib/features/p2p/presentation/pages/p2p_ad_detail_page.dart,L3_transactionFlow,detail,A,2,17,P3_LOW_DENSITY_REVIEW,0,7,0,0,0,0,1,1,2,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_ad_detail_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_ad_detail_amount_terms.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_ad_detail_merchant_info.dart,
p2p,'/p2p/escrow/:orderId',P2PEscrowDetailPage,flutter_app/lib/features/p2p/presentation/pages/p2p_escrow_detail_page.dart,L2_entityDetail,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,1,0,0,7,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_escrow_detail_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_detail_multisig_order.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_detail_status_address.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_detail_timeline_actions.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_notice_widgets.dart;flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,
p2p,AppRoutePaths.p2pWalletFundLockHistory,P2PFundLockHistoryPage,flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart,L2_utilityDetail,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,2,0,0,6,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart;flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,
p2p,AppRoutePaths.p2pWalletHistory,P2PFundLockHistoryPage,flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart,L2_utilityDetail,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,2,0,0,6,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart;flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,
p2p,AppRoutePaths.p2pInsurancePolicy,P2PInsurancePolicyPage,flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart,L2_detail,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,4,0,0,4,0,1,1,1,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart,
p2p,'/p2p/payment-method/ownership/:methodId',P2PPaymentMethodOwnershipPage,flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_ownership_page.dart,L3_transactionFlow,detail,A,4,17,P3_LOW_DENSITY_REVIEW,0,0,0,0,6,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_ownership_page.dart;flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,
p2p,'/p2p/payment-method/verification/:methodId',P2PPaymentMethodVerificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_verification_page.dart,L3_transactionFlow,detail,A,0,17,P3_LOW_DENSITY_REVIEW,0,8,0,0,0,0,1,1,0,very_high_vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_flow.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_methods.dart,
arena,AppRoutePaths.arenaBlocked,ArenaBlockedUsersPage,flutter_app/lib/features/arena/presentation/pages/arena_blocked_users_page.dart,L2_detail,detail,B,13,16,P3_LOW_DENSITY_REVIEW,0,1,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/arena/presentation/pages/arena_blocked_users_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
p2p,AppRoutePaths.p2pKycFaceMatch,P2PSelfieVerificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart,L3_transactionFlow,detail,A,1,16,P3_LOW_DENSITY_REVIEW,0,5,0,0,2,0,1,1,0,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,
p2p,AppRoutePaths.p2pKycSelfie,P2PSelfieVerificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart,L3_transactionFlow,detail,A,1,16,P3_LOW_DENSITY_REVIEW,0,5,0,0,2,0,1,1,0,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,
arena,'/arena/join/:challengeId',ArenaJoinPage,flutter_app/lib/features/arena/presentation/pages/arena_join_page.dart,L2_entityDetail,detail,A,2,15,P3_LOW_DENSITY_REVIEW,0,6,0,0,0,0,1,1,1,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_join_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_join_page_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_join_page_sections.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
arena,AppRoutePaths.arenaSafety,ArenaSafetyCenterPage,flutter_app/lib/features/arena/presentation/pages/arena_safety_center_page.dart,L2_sectionHub,detail,A,0,15,P3_LOW_DENSITY_REVIEW,0,7,0,0,0,0,1,1,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_safety_center_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_safety_center_page_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_safety_center_page_sections.dart,
earn,AppRoutePaths.earnDeveloperConsole,StakingDeveloperConsolePage,flutter_app/lib/features/earn/presentation/pages/staking_developer_console_page.dart,L2_detail,detail,A,0,15,P3_LOW_DENSITY_REVIEW,0,2,0,0,5,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/earn/presentation/pages/staking_developer_console_page.dart,
markets,AppRoutePaths.marketsAlerts,PriceAlertsPage,flutter_app/lib/features/markets/presentation/pages/price_alerts_page.dart,L2_utilityDetail,detail,B,12,15,P3_LOW_DENSITY_REVIEW,0,0,0,0,1,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/markets/presentation/pages/price_alerts_page.dart;flutter_app/lib/features/markets/presentation/widgets/price_alerts_page_common.dart;flutter_app/lib/features/markets/presentation/widgets/price_alerts_page_details.dart;flutter_app/lib/features/markets/presentation/widgets/price_alerts_page_overview.dart,
notifications,AppRoutePaths.notifications,NotificationsPage,flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart,L1_utilityHub,detail,A,4,15,P3_LOW_DENSITY_REVIEW,0,1,0,0,4,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart;flutter_app/lib/features/notifications/presentation/widgets/notifications_page_common.dart;flutter_app/lib/features/notifications/presentation/widgets/notifications_page_sections.dart,
p2p,AppRoutePaths.p2pAchievements,P2PAchievementsPage,flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart,L2_detail,detail,A,0,15,P3_LOW_DENSITY_REVIEW,0,7,0,0,0,0,1,1,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_achievements_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_achievements_page_sections.dart,
p2p,'/p2p/dispute/:orderId',P2PDisputePage,flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_page.dart,L2_entityDetail,detail,A,0,15,P3_LOW_DENSITY_REVIEW,0,1,0,0,6,0,1,1,1,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_page.dart,
p2p,'/p2p/dispute/resolution/:disputeId',P2PDisputeResolutionPage,flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_resolution_page.dart,L2_entityDetail,detail,B,12,15,P3_LOW_DENSITY_REVIEW,0,1,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_resolution_page.dart,
predictions,'/markets/predictions/receipt/:receiptId',PredictionOrderReceiptPage,flutter_app/lib/features/predictions/presentation/pages/prediction_order_receipt_page.dart,L3_transactionFlow,detail,A,0,15,P3_LOW_DENSITY_REVIEW,0,5,0,0,2,0,1,2,1,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/predictions/presentation/pages/prediction_order_receipt_page.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_order_receipt_page_common.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_order_receipt_page_sections.dart,
wallet,AppRoutePaths.walletAddressBookAdd,AddressAddPage,flutter_app/lib/features/wallet/presentation/pages/address_add_page.dart,L3_transactionFlow,detail,C,4,15,P3_LOW_DENSITY_REVIEW,0,0,0,0,5,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/wallet/presentation/pages/address_add_page.dart;flutter_app/lib/features/wallet/presentation/widgets/wallet_address_add_sections.dart,
wallet,AppRoutePaths.walletPendingDeposits,PendingDepositsPage,flutter_app/lib/features/wallet/presentation/pages/pending_deposits_page.dart,L3_transactionFlow,detail,A,0,15,P3_LOW_DENSITY_REVIEW,0,0,0,0,7,0,1,1,1,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/wallet/presentation/pages/pending_deposits_page.dart;flutter_app/lib/features/wallet/presentation/widgets/pending_deposits_page_common.dart;flutter_app/lib/features/wallet/presentation/widgets/pending_deposits_page_sections.dart,
auth,AppRoutePaths.authLogin,LoginPage,flutter_app/lib/features/auth/presentation/pages/login_page.dart,L0_authEntry,authOnboarding,B,9,14,P3_LOW_DENSITY_REVIEW,0,0,0,1,0,0,0,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/auth/presentation/pages/login_page.dart,
dev,AppRoutePaths.devShowcase,MissingScreensShowcasePage,flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart,L2_detail,detail,A,0,14,P3_LOW_DENSITY_REVIEW,1,1,0,0,4,0,1,1,2,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart;flutter_app/lib/features/dev/presentation/widgets/missing_screens_showcase_page_common.dart;flutter_app/lib/features/dev/presentation/widgets/missing_screens_showcase_page_sections.dart,
profile,AppRoutePaths.profileKyc,KYCPage,flutter_app/lib/features/profile/presentation/pages/kyc_page.dart,L3_transactionFlow,detail,A,1,14,P3_LOW_DENSITY_REVIEW,0,4,0,0,2,0,1,1,0,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/profile/presentation/pages/kyc_page.dart;flutter_app/lib/features/profile/presentation/widgets/kyc_details_privacy.dart;flutter_app/lib/features/profile/presentation/widgets/kyc_status_levels.dart,
arena,AppRoutePaths.arenaLeaderboard,ArenaLeaderboardPage,flutter_app/lib/features/arena/presentation/pages/arena_leaderboard_page.dart,L2_detail,detail,A,0,13,P3_LOW_DENSITY_REVIEW,0,6,0,0,0,0,1,3,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_leaderboard_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_leaderboard_body.dart;flutter_app/lib/features/arena/presentation/widgets/arena_leaderboard_controls.dart;flutter_app/lib/features/arena/presentation/widgets/arena_leaderboard_rows_footer.dart,
arena,AppRoutePaths.arenaResolution,ArenaResolutionCenterPage,flutter_app/lib/features/arena/presentation/pages/arena_resolution_center_page.dart,L2_sectionHub,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/arena/presentation/pages/arena_resolution_center_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
auth,AppRoutePaths.authForgotPassword,ForgotPasswordPage,flutter_app/lib/features/auth/presentation/pages/forgot_password_page.dart,L1_authFlow,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/auth/presentation/pages/forgot_password_page.dart;flutter_app/lib/features/auth/presentation/widgets/forgot_password_page_sections.dart,
auth,AppRoutePaths.authOtp,OTPPage,flutter_app/lib/features/auth/presentation/pages/otp_page.dart,L1_authFlow,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/auth/presentation/pages/otp_page.dart;flutter_app/lib/features/auth/presentation/widgets/otp_identity_intro.dart;flutter_app/lib/features/auth/presentation/widgets/otp_input_status.dart,
auth,AppRoutePaths.authRegister,RegisterPage,flutter_app/lib/features/auth/presentation/pages/register_page.dart,L1_authFlow,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,1,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/auth/presentation/pages/register_page.dart;flutter_app/lib/features/auth/presentation/widgets/register_page_sections.dart,
auth,AppRoutePaths.authResetPassword,ResetPasswordPage,flutter_app/lib/features/auth/presentation/pages/reset_password_page.dart,L1_authFlow,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/auth/presentation/pages/reset_password_page.dart;flutter_app/lib/features/auth/presentation/widgets/reset_password_page_sections.dart,
markets,AppRoutePaths.marketsMovers,MarketMoversPage,flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart,L2_detail,detail,A,0,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,6,0,1,2,2,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart;flutter_app/lib/features/markets/presentation/widgets/market_body_review_widgets.dart;flutter_app/lib/features/markets/presentation/widgets/market_movers_filters.dart;flutter_app/lib/features/markets/presentation/widgets/market_movers_results.dart;flutter_app/lib/features/markets/presentation/widgets/market_movers_row_common.dart;flutter_app/lib/features/markets/presentation/widgets/market_movers_sparkline.dart,
p2p,AppRoutePaths.p2pComplianceOverview,P2PComplianceOverviewPage,flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart,L2_sectionHub,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart,
p2p,AppRoutePaths.p2pComplianceRiskAssessment,P2PRiskAssessmentPage,flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart,L3_transactionFlow,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart,
p2p,AppRoutePaths.p2pKycVideo,P2PVideoVerificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_video_verification_page.dart,L3_transactionFlow,detail,A,0,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,6,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_video_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,
predictions,AppRoutePaths.marketsPredictionsEventCalendar,PredictionEventCalendarPage,flutter_app/lib/features/predictions/presentation/pages/prediction_event_calendar_page.dart,L2_utilityDetail,detail,A,0,13,P3_LOW_DENSITY_REVIEW,0,4,0,0,2,0,1,1,1,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/predictions/presentation/pages/prediction_event_calendar_page.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_controls.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_events.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_notifications.dart,
profile,AppRoutePaths.profileApiCreate,ApiKeyCreatePage,flutter_app/lib/features/profile/presentation/pages/api_key_create_page.dart,L3_transactionFlow,detail,A,0,13,P3_LOW_DENSITY_REVIEW,1,2,0,0,2,0,2,2,1,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/profile/presentation/pages/api_key_create_page.dart;flutter_app/lib/features/profile/presentation/widgets/profile_api_key_create_form.dart;flutter_app/lib/features/profile/presentation/widgets/profile_api_key_create_result.dart,
profile,AppRoutePaths.profileApi,ApiManagementPage,flutter_app/lib/features/profile/presentation/pages/api_management_page.dart,L2_utilityDetail,detail,A,0,13,P3_LOW_DENSITY_REVIEW,0,4,0,0,2,0,1,1,1,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/profile/presentation/pages/api_management_page.dart;flutter_app/lib/features/profile/presentation/widgets/api_management_docs.dart;flutter_app/lib/features/profile/presentation/widgets/api_management_key_controls.dart;flutter_app/lib/features/profile/presentation/widgets/api_management_keys.dart,
referral,'/referral/friend/:friendId',ReferralFriendDetailPage,flutter_app/lib/features/referral/presentation/pages/referral_friend_detail_page.dart,L1_utilityHub,detail,B,12,13,P3_LOW_DENSITY_REVIEW,0,0,0,0,0,0,1,0,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/referral/presentation/pages/referral_friend_detail_page.dart,
referral,AppRoutePaths.referralRules,ReferralRulesPage,flutter_app/lib/features/referral/presentation/pages/referral_rules_page.dart,L1_utilityHub,detail,A,0,13,P3_LOW_DENSITY_REVIEW,0,4,0,0,2,0,1,1,0,vertical_gap_accumulation;bottom_nav_inset_pressure,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/referral/presentation/pages/referral_rules_page.dart;flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_common.dart;flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_sections.dart,
p2p,'/p2p/order/rate/:orderId',P2POrderRatePage,flutter_app/lib/features/p2p/presentation/pages/p2p_order_rate_page.dart,L2_entityDetail,detail,A,1,12,P3_LOW_DENSITY_REVIEW,0,5,0,0,0,0,1,2,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_order_rate_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_order_rate_widgets.dart,
arena,'/arena/report/:caseId',ArenaReportCasePage,flutter_app/lib/features/arena/presentation/pages/arena_report_case_page.dart,L2_entityDetail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,5,0,0,0,0,1,1,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_report_case_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_report_case_related_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_report_case_summary_timeline.dart;flutter_app/lib/features/arena/presentation/widgets/arena_report_case_system_appeal.dart;flutter_app/lib/features/arena/presentation/widgets/arena_state_cards.dart,
arena,'/arena/trust/:userId',ArenaTrustBreakdownPage,flutter_app/lib/features/arena/presentation/pages/arena_trust_breakdown_page.dart,L2_entityDetail,detail,A,4,11,P3_LOW_DENSITY_REVIEW,0,3,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/arena/presentation/pages/arena_trust_breakdown_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
dca,AppRoutePaths.dcaScheduleConfig,DCAScheduleConfig,flutter_app/lib/features/dca/presentation/pages/dca_schedule_config_page.dart,L2_detail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,4,0,0,1,0,1,2,1,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/dca/presentation/pages/dca_schedule_config_page.dart;flutter_app/lib/features/dca/presentation/widgets/dca_schedule_common.dart;flutter_app/lib/features/dca/presentation/widgets/dca_schedule_limits_enable.dart;flutter_app/lib/features/dca/presentation/widgets/dca_schedule_strategy_time.dart,
dev,AppRoutePaths.performanceMonitor,PerformanceMonitor,flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart,L2_detail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,1,0,0,4,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart;flutter_app/lib/features/dev/presentation/widgets/performance_monitor_common.dart;flutter_app/lib/features/dev/presentation/widgets/performance_monitor_sections.dart,
earn,AppRoutePaths.earnSavingsReceipt,SavingsReceiptPage,flutter_app/lib/features/earn/presentation/pages/savings_receipt_page.dart,L3_transactionFlow,detail,A,4,11,P3_LOW_DENSITY_REVIEW,0,1,1,0,0,0,1,0,0,spacer_inside_cards,Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.,flutter_app/lib/features/earn/presentation/pages/savings_receipt_page.dart,
earn,AppRoutePaths.earnSavingsRedeemPos001,SavingsRedeemPage,flutter_app/lib/features/earn/presentation/pages/savings_redeem_page.dart,L3_transactionFlow,detail,A,4,11,P3_LOW_DENSITY_REVIEW,0,1,1,0,0,0,1,0,0,spacer_inside_cards,Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.,flutter_app/lib/features/earn/presentation/pages/savings_redeem_page.dart,
